"","MODEL","CALCERR","LIBVER","FULLID","CALCVAL","INST","CODE"
"451",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-001-006",0.9989,"LANL","MCNP6.1.1beta"
"452",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-001-007",0.99829,"LANL","MCNP6.1.1beta"
"453",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-001-008",0.99732,"LANL","MCNP6.1.1beta"
"454",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-002-001",0.99845,"LANL","MCNP6.1.1beta"
"455",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-002-002",0.99978,"LANL","MCNP6.1.1beta"
"456",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-002-003",0.99914,"LANL","MCNP6.1.1beta"
"457",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-002-004",0.9987,"LANL","MCNP6.1.1beta"
"458",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-002-005",0.99772,"LANL","MCNP6.1.1beta"
"459",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-005-001",1.00254,"LANL","MCNP6.1.1beta"
"460",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-005-002",0.99975,"LANL","MCNP6.1.1beta"
"461",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-005-003",0.99898,"LANL","MCNP6.1.1beta"
"462",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-005-004",0.99755,"LANL","MCNP6.1.1beta"
"463",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-005-005",1.00499,"LANL","MCNP6.1.1beta"
"464",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-005-006",1.00548,"LANL","MCNP6.1.1beta"
"465",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-005-007",1.00139,"LANL","MCNP6.1.1beta"
"466",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-005-008",1.00141,"LANL","MCNP6.1.1beta"
"467",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-005-009",1.00196,"LANL","MCNP6.1.1beta"
"468",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-005-010",1.00118,"LANL","MCNP6.1.1beta"
"469",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-005-011",1.00182,"LANL","MCNP6.1.1beta"
"470",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-005-012",1.00646,"LANL","MCNP6.1.1beta"
"471",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-005-013",1.01205,"LANL","MCNP6.1.1beta"
"472","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-001",1.00005,"LANL","MCNP6.1.1beta"
"473","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-002",1.00048,"LANL","MCNP6.1.1beta"
"474","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-003",1.00025,"LANL","MCNP6.1.1beta"
"475","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-004",1.00005,"LANL","MCNP6.1.1beta"
"476","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-005",0.99979,"LANL","MCNP6.1.1beta"
"477","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-006",1.00021,"LANL","MCNP6.1.1beta"
"478","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-007",1,"LANL","MCNP6.1.1beta"
"479","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-008",0.99984,"LANL","MCNP6.1.1beta"
"480","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-009",0.99986,"LANL","MCNP6.1.1beta"
"481","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-010",0.99987,"LANL","MCNP6.1.1beta"
"482","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-011",0.99985,"LANL","MCNP6.1.1beta"
"483","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-012",0.99965,"LANL","MCNP6.1.1beta"
"484","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-013",0.99933,"LANL","MCNP6.1.1beta"
"485","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-014",0.99975,"LANL","MCNP6.1.1beta"
"486","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-015",0.99974,"LANL","MCNP6.1.1beta"
"487","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-016",0.99978,"LANL","MCNP6.1.1beta"
"488","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-017",0.9995,"LANL","MCNP6.1.1beta"
"489","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-006-018",0.99941,"LANL","MCNP6.1.1beta"
"490",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-007-001",0.9975,"LANL","MCNP6.1.1beta"
"491",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-007-002",0.99867,"LANL","MCNP6.1.1beta"
"492",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-007-003",0.99763,"LANL","MCNP6.1.1beta"
"493",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-007-004",0.998,"LANL","MCNP6.1.1beta"
"494",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-007-005",0.99703,"LANL","MCNP6.1.1beta"
"495",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-007-006",0.99896,"LANL","MCNP6.1.1beta"
"496",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-007-007",0.99845,"LANL","MCNP6.1.1beta"
"497",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-007-008",0.99833,"LANL","MCNP6.1.1beta"
"498",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-007-009",0.99822,"LANL","MCNP6.1.1beta"
"499",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-007-010",0.99846,"LANL","MCNP6.1.1beta"
"500",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-008-001",1.0006,"LANL","MCNP6.1.1beta"
"501",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-008-002",1.00087,"LANL","MCNP6.1.1beta"
"502",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-008-005",1.00042,"LANL","MCNP6.1.1beta"
"503",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-008-007",1.00017,"LANL","MCNP6.1.1beta"
"504",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-008-008",0.99981,"LANL","MCNP6.1.1beta"
"505",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-008-011",1.00135,"LANL","MCNP6.1.1beta"
"506",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-001",0.99911,"LANL","MCNP6.1.1beta"
"507",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-002",0.99905,"LANL","MCNP6.1.1beta"
"508",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-003",0.99857,"LANL","MCNP6.1.1beta"
"509",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-004",0.99905,"LANL","MCNP6.1.1beta"
"510",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-005",0.99975,"LANL","MCNP6.1.1beta"
"511",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-006",0.99887,"LANL","MCNP6.1.1beta"
"512",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-007",0.99982,"LANL","MCNP6.1.1beta"
"513",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-008",0.99902,"LANL","MCNP6.1.1beta"
"514",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-010",0.99883,"LANL","MCNP6.1.1beta"
"515",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-011",0.99893,"LANL","MCNP6.1.1beta"
"516",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-013",0.99926,"LANL","MCNP6.1.1beta"
"517",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-015",0.99954,"LANL","MCNP6.1.1beta"
"518",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-016",0.99902,"LANL","MCNP6.1.1beta"
"519",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-017",0.99966,"LANL","MCNP6.1.1beta"
"520",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-018",0.99853,"LANL","MCNP6.1.1beta"
"521",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-019",0.99968,"LANL","MCNP6.1.1beta"
"522",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-020",0.99892,"LANL","MCNP6.1.1beta"
"523",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-021",0.9996,"LANL","MCNP6.1.1beta"
"524",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-022",0.99927,"LANL","MCNP6.1.1beta"
"525",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-023",0.99997,"LANL","MCNP6.1.1beta"
"526",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-024",0.9988,"LANL","MCNP6.1.1beta"
"527",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-025",0.99916,"LANL","MCNP6.1.1beta"
"528",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-026",0.99917,"LANL","MCNP6.1.1beta"
"529",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-009-027",0.99937,"LANL","MCNP6.1.1beta"
"530",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-001",1.00496,"LANL","MCNP6.1.1beta"
"531",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-002",1.00522,"LANL","MCNP6.1.1beta"
"532",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-003",1.00415,"LANL","MCNP6.1.1beta"
"533",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-004",0.99681,"LANL","MCNP6.1.1beta"
"534",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-005",0.9995,"LANL","MCNP6.1.1beta"
"535",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-006",1.00008,"LANL","MCNP6.1.1beta"
"536",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-007",1.00122,"LANL","MCNP6.1.1beta"
"537",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-008",0.99788,"LANL","MCNP6.1.1beta"
"538",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-009",0.99994,"LANL","MCNP6.1.1beta"
"539",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-010",1.00024,"LANL","MCNP6.1.1beta"
"540",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-011",1.00062,"LANL","MCNP6.1.1beta"
"541",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-012",0.99975,"LANL","MCNP6.1.1beta"
"542",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-013",0.99758,"LANL","MCNP6.1.1beta"
"543",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-014",1.00203,"LANL","MCNP6.1.1beta"
"544",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-015",1.00258,"LANL","MCNP6.1.1beta"
"545",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-016",1.00309,"LANL","MCNP6.1.1beta"
"546",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-017",1.00247,"LANL","MCNP6.1.1beta"
"547",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-018",1.00239,"LANL","MCNP6.1.1beta"
"548",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-019",1.00173,"LANL","MCNP6.1.1beta"
"549",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-020",1.00401,"LANL","MCNP6.1.1beta"
"550",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-021",1.0041,"LANL","MCNP6.1.1beta"
"551",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-022",1.00367,"LANL","MCNP6.1.1beta"
"552",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-023",1.00213,"LANL","MCNP6.1.1beta"
"553",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-024",1.0002,"LANL","MCNP6.1.1beta"
"554",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-025",1.00171,"LANL","MCNP6.1.1beta"
"555",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-026",1.00217,"LANL","MCNP6.1.1beta"
"556",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-027",1.00233,"LANL","MCNP6.1.1beta"
"557",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-028",1.00267,"LANL","MCNP6.1.1beta"
"558",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-029",1.00207,"LANL","MCNP6.1.1beta"
"559",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-010-030",1.00067,"LANL","MCNP6.1.1beta"
"560",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-011-002",0.99837,"LANL","MCNP6.1.1beta"
"561",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-011-003",0.99813,"LANL","MCNP6.1.1beta"
"562",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-011-007",0.99819,"LANL","MCNP6.1.1beta"
"563",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-011-009",0.99816,"LANL","MCNP6.1.1beta"
"564",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-011-015",0.99633,"LANL","MCNP6.1.1beta"
"565",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-001",1.00143,"LANL","MCNP6.1.1beta"
"566",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-002",1.001,"LANL","MCNP6.1.1beta"
"567",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-003",0.99964,"LANL","MCNP6.1.1beta"
"568",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-004",0.99803,"LANL","MCNP6.1.1beta"
"569",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-005",0.99989,"LANL","MCNP6.1.1beta"
"570",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-006",1.00002,"LANL","MCNP6.1.1beta"
"571",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-007",0.99986,"LANL","MCNP6.1.1beta"
"572",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-008",0.99822,"LANL","MCNP6.1.1beta"
"573",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-009",0.9977,"LANL","MCNP6.1.1beta"
"574",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-010",0.99809,"LANL","MCNP6.1.1beta"
"575",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-011",0.99842,"LANL","MCNP6.1.1beta"
"576",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-012",0.9986,"LANL","MCNP6.1.1beta"
"577",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-013",0.99881,"LANL","MCNP6.1.1beta"
"578",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-014",0.99915,"LANL","MCNP6.1.1beta"
"579",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-015",0.99742,"LANL","MCNP6.1.1beta"
"580",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-016",0.99864,"LANL","MCNP6.1.1beta"
"581",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-017",1.0001,"LANL","MCNP6.1.1beta"
"582",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-018",0.99867,"LANL","MCNP6.1.1beta"
"583",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-019",0.99923,"LANL","MCNP6.1.1beta"
"584",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-020",0.99829,"LANL","MCNP6.1.1beta"
"585",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-021",0.99842,"LANL","MCNP6.1.1beta"
"586",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-022",0.99781,"LANL","MCNP6.1.1beta"
"587",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-023",0.99973,"LANL","MCNP6.1.1beta"
"588",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-024",1.00051,"LANL","MCNP6.1.1beta"
"589",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-025",0.99849,"LANL","MCNP6.1.1beta"
"590",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-026",0.9965,"LANL","MCNP6.1.1beta"
"591",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-027",0.99841,"LANL","MCNP6.1.1beta"
"592",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-028",0.99915,"LANL","MCNP6.1.1beta"
"593",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-017-029",0.9995,"LANL","MCNP6.1.1beta"
"594",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-022-001",1.00278,"LANL","MCNP6.1.1beta"
"595",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-022-002",1.00703,"LANL","MCNP6.1.1beta"
"596",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-022-003",1.00769,"LANL","MCNP6.1.1beta"
"597",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-022-004",1.00806,"LANL","MCNP6.1.1beta"
"598",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-022-005",1.00344,"LANL","MCNP6.1.1beta"
"599",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-022-006",1.0016,"LANL","MCNP6.1.1beta"
"600",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-022-007",1.00395,"LANL","MCNP6.1.1beta"
"601",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-024-001",1.00113,"LANL","MCNP6.1.1beta"
"602",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-024-002",1.00892,"LANL","MCNP6.1.1beta"
"603",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-025-001",0.98833,"LANL","MCNP6.1.1beta"
"604",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-025-002",0.99584,"LANL","MCNP6.1.1beta"
"605",NA,0.00042,"ENDFB-VII.1","LEU-COMP-THERM-025-003",1.00064,"LANL","MCNP6.1.1beta"
"606",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-025-004",1.00256,"LANL","MCNP6.1.1beta"
"607",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-027-001",1.00418,"LANL","MCNP6.1.1beta"
"608",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-027-002",1.00663,"LANL","MCNP6.1.1beta"
"609",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-027-003",1.00703,"LANL","MCNP6.1.1beta"
"610",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-027-004",1.00923,"LANL","MCNP6.1.1beta"
"611",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-001",0.99804,"LANL","MCNP6.1.1beta"
"612",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-002",0.99928,"LANL","MCNP6.1.1beta"
"613",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-003",0.99889,"LANL","MCNP6.1.1beta"
"614",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-004",1.00122,"LANL","MCNP6.1.1beta"
"615",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-005",0.99974,"LANL","MCNP6.1.1beta"
"616",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-006",1.00099,"LANL","MCNP6.1.1beta"
"617",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-007",0.99618,"LANL","MCNP6.1.1beta"
"618",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-008",0.99429,"LANL","MCNP6.1.1beta"
"619",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-009",0.99262,"LANL","MCNP6.1.1beta"
"620",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-010",0.99743,"LANL","MCNP6.1.1beta"
"621",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-011",0.99804,"LANL","MCNP6.1.1beta"
"622",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-012",0.99633,"LANL","MCNP6.1.1beta"
"623",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-013",0.99504,"LANL","MCNP6.1.1beta"
"624",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-014",0.99289,"LANL","MCNP6.1.1beta"
"625",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-015",0.99775,"LANL","MCNP6.1.1beta"
"626",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-016",0.99821,"LANL","MCNP6.1.1beta"
"627",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-017",0.99833,"LANL","MCNP6.1.1beta"
"628",NA,6e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-018",0.99877,"LANL","MCNP6.1.1beta"
"629",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-019",0.99807,"LANL","MCNP6.1.1beta"
"630",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-028-020",0.9959,"LANL","MCNP6.1.1beta"
"631",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-035-001",0.99997,"LANL","MCNP6.1.1beta"
"632",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-035-002",0.99891,"LANL","MCNP6.1.1beta"
"633",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-035-003",0.99524,"LANL","MCNP6.1.1beta"
"634",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-039-001",0.99712,"LANL","MCNP6.1.1beta"
"635",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-039-002",0.99807,"LANL","MCNP6.1.1beta"
"636",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-039-003",0.99713,"LANL","MCNP6.1.1beta"
"637",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-039-004",0.99639,"LANL","MCNP6.1.1beta"
"638",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-039-005",0.9976,"LANL","MCNP6.1.1beta"
"639",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-039-006",0.99719,"LANL","MCNP6.1.1beta"
"640",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-039-007",0.99716,"LANL","MCNP6.1.1beta"
"641",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-039-008",0.9971,"LANL","MCNP6.1.1beta"
"642",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-039-009",0.99687,"LANL","MCNP6.1.1beta"
"643",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-039-010",0.99752,"LANL","MCNP6.1.1beta"
"644",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-042-001",0.99816,"LANL","MCNP6.1.1beta"
"645",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-042-002",0.99804,"LANL","MCNP6.1.1beta"
"646",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-042-003",0.99897,"LANL","MCNP6.1.1beta"
"647",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-042-004",0.99838,"LANL","MCNP6.1.1beta"
"648",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-042-005",0.9993,"LANL","MCNP6.1.1beta"
"649",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-042-006",0.99937,"LANL","MCNP6.1.1beta"
"650",NA,7e-05,"ENDFB-VII.1","LEU-COMP-THERM-042-007",0.99776,"LANL","MCNP6.1.1beta"
"651","Detailed Model",6e-05,"ENDFB-VII.1","LEU-COMP-THERM-060-001",0.99899,"LANL","MCNP6.1.1beta"
"652","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-060-002",0.99756,"LANL","MCNP6.1.1beta"
"653","Detailed Model",6e-05,"ENDFB-VII.1","LEU-COMP-THERM-060-003",0.99993,"LANL","MCNP6.1.1beta"
"654","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-060-004",0.99938,"LANL","MCNP6.1.1beta"
"655","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-060-005",1.00144,"LANL","MCNP6.1.1beta"
"656","Detailed Model",7e-05,"ENDFB-VII.1","LEU-COMP-THERM-060-006",0.98864,"LANL","MCNP6.1.1beta"
"657",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-078-001",0.998,"LANL","MCNP6.1.1beta"
"658",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-078-002",0.99846,"LANL","MCNP6.1.1beta"
"659",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-078-003",0.99748,"LANL","MCNP6.1.1beta"
"660",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-078-004",0.99717,"LANL","MCNP6.1.1beta"
"661",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-078-005",0.99688,"LANL","MCNP6.1.1beta"
"662",NA,9e-05,"ENDFB-VII.1","LEU-COMP-THERM-078-006",0.99608,"LANL","MCNP6.1.1beta"
"663",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-078-007",0.99788,"LANL","MCNP6.1.1beta"
"664",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-078-008",0.99719,"LANL","MCNP6.1.1beta"
"665",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-078-009",0.99649,"LANL","MCNP6.1.1beta"
"666",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-078-010",0.99525,"LANL","MCNP6.1.1beta"
"667",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-078-011",0.998,"LANL","MCNP6.1.1beta"
"668",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-078-012",0.99782,"LANL","MCNP6.1.1beta"
"669",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-078-013",0.99777,"LANL","MCNP6.1.1beta"
"670",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-078-014",0.99769,"LANL","MCNP6.1.1beta"
"671",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-078-015",0.99866,"LANL","MCNP6.1.1beta"
"672",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-079-001",0.99821,"LANL","MCNP6.1.1beta"
"673",NA,8e-05,"ENDFB-VII.1","LEU-COMP-THERM-079-002",0.99861,"LANL","MCNP6.1.1beta"
