"","MODEL","CALCERR","LIBVER","FULLID","CALCVAL","INST","CODE"
"491",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-007-002",1.0086567,"TEST2","CODE-1.0"
"492",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-007-003",1.0076063,"TEST2","CODE-1.0"
"493",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-007-004",1.00798,"TEST2","CODE-1.0"
"494",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-007-005",1.0070003,"TEST2","CODE-1.0"
"495",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-007-006",1.0089496,"TEST2","CODE-1.0"
"496",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-007-007",1.0084345,"TEST2","CODE-1.0"
"497",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-007-008",1.0083133,"TEST2","CODE-1.0"
"498",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-007-009",1.0082022,"TEST2","CODE-1.0"
"499",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-007-010",1.0084446,"TEST2","CODE-1.0"
"500",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-008-001",1.010606,"TEST2","CODE-1.0"
"501",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-008-002",1.0108787,"TEST2","CODE-1.0"
"502",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-008-005",1.0104242,"TEST2","CODE-1.0"
"503",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-008-007",1.0101717,"TEST2","CODE-1.0"
"504",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-008-008",1.0098081,"TEST2","CODE-1.0"
"505",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-008-011",1.0113635,"TEST2","CODE-1.0"
"506",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-009-001",1.0091011,"TEST2","CODE-1.0"
"507",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-009-002",1.0090405,"TEST2","CODE-1.0"
"508",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-009-003",1.0085557,"TEST2","CODE-1.0"
"509",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-009-004",1.0090405,"TEST2","CODE-1.0"
"510",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-009-005",1.0097475,"TEST2","CODE-1.0"
"511",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-009-006",1.0088587,"TEST2","CODE-1.0"
"512",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-009-007",1.0098182,"TEST2","CODE-1.0"
"513",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-009-008",1.0090102,"TEST2","CODE-1.0"
"514",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-009-010",1.0088183,"TEST2","CODE-1.0"
"515",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-009-011",1.0089193,"TEST2","CODE-1.0"
"516",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-009-013",1.0092526,"TEST2","CODE-1.0"
"517",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-009-015",1.0095354,"TEST2","CODE-1.0"
"518",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-009-016",1.0090102,"TEST2","CODE-1.0"
"519",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-009-017",1.0096566,"TEST2","CODE-1.0"
"520",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-009-018",1.0085153,"TEST2","CODE-1.0"
"521",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-009-019",1.0096768,"TEST2","CODE-1.0"
"522",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-009-020",1.0089092,"TEST2","CODE-1.0"
"523",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-009-021",1.009596,"TEST2","CODE-1.0"
"524",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-009-022",1.0092627,"TEST2","CODE-1.0"
"525",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-009-023",1.0099697,"TEST2","CODE-1.0"
"526",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-009-024",1.008788,"TEST2","CODE-1.0"
"527",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-009-025",1.0091516,"TEST2","CODE-1.0"
"528",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-009-026",1.0091617,"TEST2","CODE-1.0"
"529",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-009-027",1.0093637,"TEST2","CODE-1.0"
"530",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-010-001",1.0150096,"TEST2","CODE-1.0"
"531",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-010-002",1.0152722,"TEST2","CODE-1.0"
"532",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-010-003",1.0141915,"TEST2","CODE-1.0"
"533",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-010-004",1.0067781,"TEST2","CODE-1.0"
"534",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-010-005",1.009495,"TEST2","CODE-1.0"
"535",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-010-006",1.0100808,"TEST2","CODE-1.0"
"536",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-010-007",1.0112322,"TEST2","CODE-1.0"
"537",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-010-008",1.0078588,"TEST2","CODE-1.0"
"538",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-010-009",1.0099394,"TEST2","CODE-1.0"
"539",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-010-010",1.0102424,"TEST2","CODE-1.0"
"540",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-010-011",1.0106262,"TEST2","CODE-1.0"
"541",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-010-012",1.0097475,"TEST2","CODE-1.0"
"542",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-010-013",1.0075558,"TEST2","CODE-1.0"
"543",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-010-014",1.0120503,"TEST2","CODE-1.0"
"544",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-010-015",1.0126058,"TEST2","CODE-1.0"
"545",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-010-016",1.0131209,"TEST2","CODE-1.0"
"546",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-010-017",1.0124947,"TEST2","CODE-1.0"
"547",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-010-018",1.0124139,"TEST2","CODE-1.0"
"548",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-010-019",1.0117473,"TEST2","CODE-1.0"
"549",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-010-020",1.0140501,"TEST2","CODE-1.0"
"550",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-010-021",1.014141,"TEST2","CODE-1.0"
"551",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-010-022",1.0137067,"TEST2","CODE-1.0"
"552",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-010-023",1.0121513,"TEST2","CODE-1.0"
"553",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-010-024",1.010202,"TEST2","CODE-1.0"
"554",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-010-025",1.0117271,"TEST2","CODE-1.0"
"555",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-010-026",1.0121917,"TEST2","CODE-1.0"
"556",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-010-027",1.0123533,"TEST2","CODE-1.0"
"557",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-010-028",1.0126967,"TEST2","CODE-1.0"
"558",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-010-029",1.0120907,"TEST2","CODE-1.0"
"559",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-010-030",1.0106767,"TEST2","CODE-1.0"
"560",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-011-002",1.0083537,"TEST2","CODE-1.0"
"561",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-011-003",1.0081113,"TEST2","CODE-1.0"
"562",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-011-007",1.0081719,"TEST2","CODE-1.0"
"563",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-011-009",1.0081416,"TEST2","CODE-1.0"
"564",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-011-015",1.0062933,"TEST2","CODE-1.0"
"565",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-017-001",1.0114443,"TEST2","CODE-1.0"
"566",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-017-002",1.01101,"TEST2","CODE-1.0"
"567",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-017-003",1.0096364,"TEST2","CODE-1.0"
"568",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-017-004",1.0080103,"TEST2","CODE-1.0"
"569",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-017-005",1.0098889,"TEST2","CODE-1.0"
"570",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-017-006",1.0100202,"TEST2","CODE-1.0"
"571",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-017-007",1.0098586,"TEST2","CODE-1.0"
"572",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-017-008",1.0082022,"TEST2","CODE-1.0"
"573",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-017-009",1.007677,"TEST2","CODE-1.0"
"574",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-017-010",1.0080709,"TEST2","CODE-1.0"
"575",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-017-011",1.0084042,"TEST2","CODE-1.0"
"576",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-017-012",1.008586,"TEST2","CODE-1.0"
"577",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-017-013",1.0087981,"TEST2","CODE-1.0"
"578",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-017-014",1.0091415,"TEST2","CODE-1.0"
"579",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-017-015",1.0073942,"TEST2","CODE-1.0"
"580",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-017-016",1.0086264,"TEST2","CODE-1.0"
"581",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-017-017",1.010101,"TEST2","CODE-1.0"
"582",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-017-018",1.0086567,"TEST2","CODE-1.0"
"583",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-017-019",1.0092223,"TEST2","CODE-1.0"
"584",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-017-020",1.0082729,"TEST2","CODE-1.0"
"585",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-017-021",1.0084042,"TEST2","CODE-1.0"
"586",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-017-022",1.0077881,"TEST2","CODE-1.0"
"587",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-017-023",1.0097273,"TEST2","CODE-1.0"
"588",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-017-024",1.0105151,"TEST2","CODE-1.0"
"589",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-017-025",1.0084749,"TEST2","CODE-1.0"
"590",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-017-026",1.006465,"TEST2","CODE-1.0"
"591",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-017-027",1.0083941,"TEST2","CODE-1.0"
"592",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-017-028",1.0091415,"TEST2","CODE-1.0"
"593",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-017-029",1.009495,"TEST2","CODE-1.0"
"594",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-022-001",1.0128078,"TEST2","CODE-1.0"
"595",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-022-002",1.0171003,"TEST2","CODE-1.0"
"596",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-022-003",1.0177669,"TEST2","CODE-1.0"
"597",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-022-004",1.0181406,"TEST2","CODE-1.0"
"598",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-022-005",1.0134744,"TEST2","CODE-1.0"
"599",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-022-006",1.011616,"TEST2","CODE-1.0"
"600",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-022-007",1.0139895,"TEST2","CODE-1.0"
"601",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-024-001",1.0111413,"TEST2","CODE-1.0"
"602",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-024-002",1.0190092,"TEST2","CODE-1.0"
"603",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-025-001",0.9982133,"TEST2","CODE-1.0"
"604",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-025-002",1.0057984,"TEST2","CODE-1.0"
"605",NA,0.00042,"LIB-2.0","LEU-COMP-THERM-025-003",1.0106464,"TEST2","CODE-1.0"
"606",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-025-004",1.0125856,"TEST2","CODE-1.0"
"607",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-027-001",1.0142218,"TEST2","CODE-1.0"
"608",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-027-002",1.0166963,"TEST2","CODE-1.0"
"609",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-027-003",1.0171003,"TEST2","CODE-1.0"
"610",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-027-004",1.0193223,"TEST2","CODE-1.0"
"611",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-028-001",1.0080204,"TEST2","CODE-1.0"
"612",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-028-002",1.0092728,"TEST2","CODE-1.0"
"613",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-028-003",1.0088789,"TEST2","CODE-1.0"
"614",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-028-004",1.0112322,"TEST2","CODE-1.0"
"615",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-028-005",1.0097374,"TEST2","CODE-1.0"
"616",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-028-006",1.0109999,"TEST2","CODE-1.0"
"617",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-028-007",1.0061418,"TEST2","CODE-1.0"
"618",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-028-008",1.0042329,"TEST2","CODE-1.0"
"619",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-028-009",1.0025462,"TEST2","CODE-1.0"
"620",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-028-010",1.0074043,"TEST2","CODE-1.0"
"621",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-028-011",1.0080204,"TEST2","CODE-1.0"
"622",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-028-012",1.0062933,"TEST2","CODE-1.0"
"623",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-028-013",1.0049904,"TEST2","CODE-1.0"
"624",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-028-014",1.0028189,"TEST2","CODE-1.0"
"625",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-028-015",1.0077275,"TEST2","CODE-1.0"
"626",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-028-016",1.0081921,"TEST2","CODE-1.0"
"627",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-028-017",1.0083133,"TEST2","CODE-1.0"
"628",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-028-018",1.0087577,"TEST2","CODE-1.0"
"629",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-028-019",1.0080507,"TEST2","CODE-1.0"
"630",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-028-020",1.005859,"TEST2","CODE-1.0"
"631",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-035-001",1.0099697,"TEST2","CODE-1.0"
"632",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-035-002",1.0088991,"TEST2","CODE-1.0"
"633",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-035-003",1.0051924,"TEST2","CODE-1.0"
"634",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-039-001",1.0070912,"TEST2","CODE-1.0"
"635",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-039-002",1.0080507,"TEST2","CODE-1.0"
"636",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-039-003",1.0071013,"TEST2","CODE-1.0"
"637",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-039-004",1.0063539,"TEST2","CODE-1.0"
"638",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-039-005",1.007576,"TEST2","CODE-1.0"
"639",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-039-006",1.0071619,"TEST2","CODE-1.0"
"640",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-039-007",1.0071316,"TEST2","CODE-1.0"
"641",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-039-008",1.007071,"TEST2","CODE-1.0"
"642",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-039-009",1.0068387,"TEST2","CODE-1.0"
"643",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-039-010",1.0074952,"TEST2","CODE-1.0"
"644",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-042-001",1.0081416,"TEST2","CODE-1.0"
"645",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-042-002",1.0080204,"TEST2","CODE-1.0"
"646",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-042-003",1.0089597,"TEST2","CODE-1.0"
"647",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-042-004",1.0083638,"TEST2","CODE-1.0"
"648",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-042-005",1.009293,"TEST2","CODE-1.0"
"649",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-042-006",1.0093637,"TEST2","CODE-1.0"
"650",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-042-007",1.0077376,"TEST2","CODE-1.0"
"651","Detailed Model",6e-05,"LIB-2.0","LEU-COMP-THERM-060-001",1.0089799,"TEST2","CODE-1.0"
"652","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-060-002",1.0075356,"TEST2","CODE-1.0"
"653","Detailed Model",6e-05,"LIB-2.0","LEU-COMP-THERM-060-003",1.0099293,"TEST2","CODE-1.0"
"654","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-060-004",1.0093738,"TEST2","CODE-1.0"
"655","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-060-005",1.0114544,"TEST2","CODE-1.0"
"656","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-060-006",0.9985264,"TEST2","CODE-1.0"
"657",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-078-001",1.00798,"TEST2","CODE-1.0"
"658",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-078-002",1.0084446,"TEST2","CODE-1.0"
"659",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-078-003",1.0074548,"TEST2","CODE-1.0"
"660",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-078-004",1.0071417,"TEST2","CODE-1.0"
"661",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-078-005",1.0068488,"TEST2","CODE-1.0"
"662",NA,9e-05,"LIB-2.0","LEU-COMP-THERM-078-006",1.0060408,"TEST2","CODE-1.0"
"663",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-078-007",1.0078588,"TEST2","CODE-1.0"
"664",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-078-008",1.0071619,"TEST2","CODE-1.0"
"665",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-078-009",1.0064549,"TEST2","CODE-1.0"
"666",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-078-010",1.0052025,"TEST2","CODE-1.0"
"667",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-078-011",1.00798,"TEST2","CODE-1.0"
"668",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-078-012",1.0077982,"TEST2","CODE-1.0"
"669",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-078-013",1.0077477,"TEST2","CODE-1.0"
"670",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-078-014",1.0076669,"TEST2","CODE-1.0"
"671",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-078-015",1.0086466,"TEST2","CODE-1.0"
"672",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-079-001",1.0081921,"TEST2","CODE-1.0"
"673",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-079-002",1.0085961,"TEST2","CODE-1.0"
"674",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-079-003",1.0090506,"TEST2","CODE-1.0"
"675",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-079-004",1.0093536,"TEST2","CODE-1.0"
"676",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-079-005",1.0094647,"TEST2","CODE-1.0"
"677",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-079-006",1.0084446,"TEST2","CODE-1.0"
"678",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-079-007",1.0078891,"TEST2","CODE-1.0"
"679",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-079-008",1.0087981,"TEST2","CODE-1.0"
"680",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-079-009",1.0085456,"TEST2","CODE-1.0"
"681",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-079-010",1.0095859,"TEST2","CODE-1.0"
"682",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-080-001",1.0057681,"TEST2","CODE-1.0"
"683",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-080-002",1.0063741,"TEST2","CODE-1.0"
"684",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-080-003",1.0065963,"TEST2","CODE-1.0"
"685",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-080-004",1.0062933,"TEST2","CODE-1.0"
"686",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-080-005",1.0062226,"TEST2","CODE-1.0"
"687",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-080-006",1.0055459,"TEST2","CODE-1.0"
"688",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-080-007",1.0076366,"TEST2","CODE-1.0"
"689",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-080-008",1.0071013,"TEST2","CODE-1.0"
"690",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-080-009",1.0064448,"TEST2","CODE-1.0"
"691",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-080-010",1.0057984,"TEST2","CODE-1.0"
"692",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-080-011",1.0072629,"TEST2","CODE-1.0"
"693",NA,7e-05,"LIB-2.0","LEU-SOL-THERM-004-001",1.0103636,"TEST2","CODE-1.0"
"694",NA,7e-05,"LIB-2.0","LEU-SOL-THERM-004-002",1.0116665,"TEST2","CODE-1.0"
"695",NA,6e-05,"LIB-2.0","LEU-SOL-THERM-004-003",0.999496,"TEST2","CODE-1.0"
"696",NA,6e-05,"LIB-2.0","LEU-SOL-THERM-004-004",1.0119695,"TEST2","CODE-1.0"
"697",NA,6e-05,"LIB-2.0","LEU-SOL-THERM-004-005",1.0119796,"TEST2","CODE-1.0"
"698",NA,6e-05,"LIB-2.0","LEU-SOL-THERM-004-006",1.0110706,"TEST2","CODE-1.0"
"699",NA,5e-05,"LIB-2.0","LEU-SOL-THERM-004-007",1.0114544,"TEST2","CODE-1.0"
"700",NA,7e-05,"LIB-2.0","LEU-SOL-THERM-007-001",1.0049096,"TEST2","CODE-1.0"
"701",NA,7e-05,"LIB-2.0","LEU-SOL-THERM-007-002",1.0071922,"TEST2","CODE-1.0"
"702",NA,6e-05,"LIB-2.0","LEU-SOL-THERM-007-003",1.0060105,"TEST2","CODE-1.0"
"703",NA,6e-05,"LIB-2.0","LEU-SOL-THERM-007-004",1.0086264,"TEST2","CODE-1.0"
"704",NA,6e-05,"LIB-2.0","LEU-SOL-THERM-007-005",1.0074851,"TEST2","CODE-1.0"
"705",NA,6e-05,"LIB-2.0","LEU-SOL-THERM-020-001",1.0098889,"TEST2","CODE-1.0"
"706",NA,6e-05,"LIB-2.0","LEU-SOL-THERM-020-002",1.0095253,"TEST2","CODE-1.0"
"707",NA,5e-05,"LIB-2.0","LEU-SOL-THERM-020-003",1.0088486,"TEST2","CODE-1.0"
"708",NA,5e-05,"LIB-2.0","LEU-SOL-THERM-020-004",1.0100404,"TEST2","CODE-1.0"
"709",NA,6e-05,"LIB-2.0","LEU-SOL-THERM-021-001",1.0078487,"TEST2","CODE-1.0"
"710",NA,6e-05,"LIB-2.0","LEU-SOL-THERM-021-002",1.0082628,"TEST2","CODE-1.0"
"711",NA,5e-05,"LIB-2.0","LEU-SOL-THERM-021-003",1.0075558,"TEST2","CODE-1.0"
"712",NA,5e-05,"LIB-2.0","LEU-SOL-THERM-021-004",1.0094748,"TEST2","CODE-1.0"
"713",NA,5e-05,"LIB-2.0","MIX-COMP-FAST-001-001",0.9971326,"TEST2","CODE-1.0"
"714",NA,5e-05,"LIB-2.0","MIX-COMP-FAST-002-001",0.9954964,"TEST2","CODE-1.0"
"715",NA,5e-05,"LIB-2.0","MIX-COMP-FAST-003-001",0.992325,"TEST2","CODE-1.0"
"716",NA,6e-05,"LIB-2.0","MIX-COMP-FAST-004-001",1.0067175,"TEST2","CODE-1.0"
"717",NA,5e-05,"LIB-2.0","MIX-COMP-FAST-005-001",0.9970518,"TEST2","CODE-1.0"
"718",NA,5e-05,"LIB-2.0","MIX-COMP-FAST-006-001",1.0012534,"TEST2","CODE-1.0"
"719",NA,6e-05,"LIB-2.0","MIX-MET-FAST-001-001",1.0095051,"TEST2","CODE-1.0"
"720",NA,7e-05,"LIB-2.0","MIX-MET-FAST-002-001",1.0154136,"TEST2","CODE-1.0"
"721",NA,7e-05,"LIB-2.0","MIX-MET-FAST-002-002",1.0153126,"TEST2","CODE-1.0"
"722",NA,7e-05,"LIB-2.0","MIX-MET-FAST-002-003",1.0154439,"TEST2","CODE-1.0"
"723",NA,6e-05,"LIB-2.0","MIX-MET-FAST-003-001",1.0105959,"TEST2","CODE-1.0"
"724",NA,6e-05,"LIB-2.0","MIX-MET-FAST-004-001",1.0103232,"TEST2","CODE-1.0"
"725",NA,6e-05,"LIB-2.0","MIX-MET-FAST-004-002",1.0095152,"TEST2","CODE-1.0"
"726",NA,6e-05,"LIB-2.0","MIX-MET-FAST-005-001",1.0138784,"TEST2","CODE-1.0"
"727",NA,8e-05,"LIB-2.0","MIX-MET-FAST-007-001",1.0134138,"TEST2","CODE-1.0"
"728",NA,8e-05,"LIB-2.0","MIX-MET-FAST-007-002",1.0180901,"TEST2","CODE-1.0"
"729",NA,7e-05,"LIB-2.0","MIX-MET-FAST-007-003",1.0164337,"TEST2","CODE-1.0"
"730",NA,7e-05,"LIB-2.0","MIX-MET-FAST-007-004",1.0152823,"TEST2","CODE-1.0"
"731",NA,7e-05,"LIB-2.0","MIX-MET-FAST-007-005",1.0126462,"TEST2","CODE-1.0"
"732",NA,7e-05,"LIB-2.0","MIX-MET-FAST-007-006",1.0110504,"TEST2","CODE-1.0"
"733",NA,8e-05,"LIB-2.0","MIX-MET-FAST-007-007",1.0162014,"TEST2","CODE-1.0"
"734",NA,8e-05,"LIB-2.0","MIX-MET-FAST-007-008",1.0151106,"TEST2","CODE-1.0"
"735",NA,7e-05,"LIB-2.0","MIX-MET-FAST-007-009",1.015151,"TEST2","CODE-1.0"
