"","MODEL","CALCERR","LIBVER","FULLID","CALCVAL","INST","CODE"
"491",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-007-002",0.9886833,"TEST3","CODE-4.0"
"492",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-007-003",0.9876537,"TEST3","CODE-4.0"
"493",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-007-004",0.98802,"TEST3","CODE-4.0"
"494",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-007-005",0.9870597,"TEST3","CODE-4.0"
"495",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-007-006",0.9889704,"TEST3","CODE-4.0"
"496",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-007-007",0.9884655,"TEST3","CODE-4.0"
"497",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-007-008",0.9883467,"TEST3","CODE-4.0"
"498",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-007-009",0.9882378,"TEST3","CODE-4.0"
"499",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-007-010",0.9884754,"TEST3","CODE-4.0"
"500",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-008-001",0.990594,"TEST3","CODE-4.0"
"501",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-008-002",0.9908613,"TEST3","CODE-4.0"
"502",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-008-005",0.9904158,"TEST3","CODE-4.0"
"503",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-008-007",0.9901683,"TEST3","CODE-4.0"
"504",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-008-008",0.9898119,"TEST3","CODE-4.0"
"505",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-008-011",0.9913365,"TEST3","CODE-4.0"
"506",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-009-001",0.9891189,"TEST3","CODE-4.0"
"507",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-009-002",0.9890595,"TEST3","CODE-4.0"
"508",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-009-003",0.9885843,"TEST3","CODE-4.0"
"509",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-009-004",0.9890595,"TEST3","CODE-4.0"
"510",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-009-005",0.9897525,"TEST3","CODE-4.0"
"511",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-009-006",0.9888813,"TEST3","CODE-4.0"
"512",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-009-007",0.9898218,"TEST3","CODE-4.0"
"513",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-009-008",0.9890298,"TEST3","CODE-4.0"
"514",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-009-010",0.9888417,"TEST3","CODE-4.0"
"515",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-009-011",0.9889407,"TEST3","CODE-4.0"
"516",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-009-013",0.9892674,"TEST3","CODE-4.0"
"517",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-009-015",0.9895446,"TEST3","CODE-4.0"
"518",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-009-016",0.9890298,"TEST3","CODE-4.0"
"519",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-009-017",0.9896634,"TEST3","CODE-4.0"
"520",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-009-018",0.9885447,"TEST3","CODE-4.0"
"521",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-009-019",0.9896832,"TEST3","CODE-4.0"
"522",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-009-020",0.9889308,"TEST3","CODE-4.0"
"523",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-009-021",0.989604,"TEST3","CODE-4.0"
"524",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-009-022",0.9892773,"TEST3","CODE-4.0"
"525",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-009-023",0.9899703,"TEST3","CODE-4.0"
"526",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-009-024",0.988812,"TEST3","CODE-4.0"
"527",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-009-025",0.9891684,"TEST3","CODE-4.0"
"528",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-009-026",0.9891783,"TEST3","CODE-4.0"
"529",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-009-027",0.9893763,"TEST3","CODE-4.0"
"530",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-010-001",0.9949104,"TEST3","CODE-4.0"
"531",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-010-002",0.9951678,"TEST3","CODE-4.0"
"532",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-010-003",0.9941085,"TEST3","CODE-4.0"
"533",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-010-004",0.9868419,"TEST3","CODE-4.0"
"534",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-010-005",0.989505,"TEST3","CODE-4.0"
"535",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-010-006",0.9900792,"TEST3","CODE-4.0"
"536",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-010-007",0.9912078,"TEST3","CODE-4.0"
"537",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-010-008",0.9879012,"TEST3","CODE-4.0"
"538",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-010-009",0.9899406,"TEST3","CODE-4.0"
"539",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-010-010",0.9902376,"TEST3","CODE-4.0"
"540",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-010-011",0.9906138,"TEST3","CODE-4.0"
"541",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-010-012",0.9897525,"TEST3","CODE-4.0"
"542",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-010-013",0.9876042,"TEST3","CODE-4.0"
"543",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-010-014",0.9920097,"TEST3","CODE-4.0"
"544",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-010-015",0.9925542,"TEST3","CODE-4.0"
"545",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-010-016",0.9930591,"TEST3","CODE-4.0"
"546",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-010-017",0.9924453,"TEST3","CODE-4.0"
"547",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-010-018",0.9923661,"TEST3","CODE-4.0"
"548",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-010-019",0.9917127,"TEST3","CODE-4.0"
"549",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-010-020",0.9939699,"TEST3","CODE-4.0"
"550",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-010-021",0.994059,"TEST3","CODE-4.0"
"551",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-010-022",0.9936333,"TEST3","CODE-4.0"
"552",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-010-023",0.9921087,"TEST3","CODE-4.0"
"553",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-010-024",0.990198,"TEST3","CODE-4.0"
"554",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-010-025",0.9916929,"TEST3","CODE-4.0"
"555",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-010-026",0.9921483,"TEST3","CODE-4.0"
"556",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-010-027",0.9923067,"TEST3","CODE-4.0"
"557",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-010-028",0.9926433,"TEST3","CODE-4.0"
"558",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-010-029",0.9920493,"TEST3","CODE-4.0"
"559",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-010-030",0.9906633,"TEST3","CODE-4.0"
"560",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-011-002",0.9883863,"TEST3","CODE-4.0"
"561",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-011-003",0.9881487,"TEST3","CODE-4.0"
"562",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-011-007",0.9882081,"TEST3","CODE-4.0"
"563",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-011-009",0.9881784,"TEST3","CODE-4.0"
"564",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-011-015",0.9863667,"TEST3","CODE-4.0"
"565",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-017-001",0.9914157,"TEST3","CODE-4.0"
"566",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-017-002",0.99099,"TEST3","CODE-4.0"
"567",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-017-003",0.9896436,"TEST3","CODE-4.0"
"568",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-017-004",0.9880497,"TEST3","CODE-4.0"
"569",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-017-005",0.9898911,"TEST3","CODE-4.0"
"570",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-017-006",0.9900198,"TEST3","CODE-4.0"
"571",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-017-007",0.9898614,"TEST3","CODE-4.0"
"572",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-017-008",0.9882378,"TEST3","CODE-4.0"
"573",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-017-009",0.987723,"TEST3","CODE-4.0"
"574",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-017-010",0.9881091,"TEST3","CODE-4.0"
"575",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-017-011",0.9884358,"TEST3","CODE-4.0"
"576",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-017-012",0.988614,"TEST3","CODE-4.0"
"577",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-017-013",0.9888219,"TEST3","CODE-4.0"
"578",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-017-014",0.9891585,"TEST3","CODE-4.0"
"579",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-017-015",0.9874458,"TEST3","CODE-4.0"
"580",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-017-016",0.9886536,"TEST3","CODE-4.0"
"581",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-017-017",0.990099,"TEST3","CODE-4.0"
"582",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-017-018",0.9886833,"TEST3","CODE-4.0"
"583",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-017-019",0.9892377,"TEST3","CODE-4.0"
"584",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-017-020",0.9883071,"TEST3","CODE-4.0"
"585",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-017-021",0.9884358,"TEST3","CODE-4.0"
"586",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-017-022",0.9878319,"TEST3","CODE-4.0"
"587",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-017-023",0.9897327,"TEST3","CODE-4.0"
"588",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-017-024",0.9905049,"TEST3","CODE-4.0"
"589",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-017-025",0.9885051,"TEST3","CODE-4.0"
"590",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-017-026",0.986535,"TEST3","CODE-4.0"
"591",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-017-027",0.9884259,"TEST3","CODE-4.0"
"592",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-017-028",0.9891585,"TEST3","CODE-4.0"
"593",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-017-029",0.989505,"TEST3","CODE-4.0"
"594",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-022-001",0.9927522,"TEST3","CODE-4.0"
"595",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-022-002",0.9969597,"TEST3","CODE-4.0"
"596",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-022-003",0.9976131,"TEST3","CODE-4.0"
"597",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-022-004",0.9979794,"TEST3","CODE-4.0"
"598",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-022-005",0.9934056,"TEST3","CODE-4.0"
"599",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-022-006",0.991584,"TEST3","CODE-4.0"
"600",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-022-007",0.9939105,"TEST3","CODE-4.0"
"601",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-024-001",0.9911187,"TEST3","CODE-4.0"
"602",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-024-002",0.9988308,"TEST3","CODE-4.0"
"603",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-025-001",0.9784467,"TEST3","CODE-4.0"
"604",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-025-002",0.9858816,"TEST3","CODE-4.0"
"605",NA,0.00042,"LIB-3.0","LEU-COMP-THERM-025-003",0.9906336,"TEST3","CODE-4.0"
"606",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-025-004",0.9925344,"TEST3","CODE-4.0"
"607",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-027-001",0.9941382,"TEST3","CODE-4.0"
"608",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-027-002",0.9965637,"TEST3","CODE-4.0"
"609",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-027-003",0.9969597,"TEST3","CODE-4.0"
"610",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-027-004",0.9991377,"TEST3","CODE-4.0"
"611",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-028-001",0.9880596,"TEST3","CODE-4.0"
"612",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-028-002",0.9892872,"TEST3","CODE-4.0"
"613",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-028-003",0.9889011,"TEST3","CODE-4.0"
"614",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-028-004",0.9912078,"TEST3","CODE-4.0"
"615",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-028-005",0.9897426,"TEST3","CODE-4.0"
"616",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-028-006",0.9909801,"TEST3","CODE-4.0"
"617",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-028-007",0.9862182,"TEST3","CODE-4.0"
"618",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-028-008",0.9843471,"TEST3","CODE-4.0"
"619",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-028-009",0.9826938,"TEST3","CODE-4.0"
"620",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-028-010",0.9874557,"TEST3","CODE-4.0"
"621",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-028-011",0.9880596,"TEST3","CODE-4.0"
"622",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-028-012",0.9863667,"TEST3","CODE-4.0"
"623",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-028-013",0.9850896,"TEST3","CODE-4.0"
"624",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-028-014",0.9829611,"TEST3","CODE-4.0"
"625",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-028-015",0.9877725,"TEST3","CODE-4.0"
"626",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-028-016",0.9882279,"TEST3","CODE-4.0"
"627",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-028-017",0.9883467,"TEST3","CODE-4.0"
"628",NA,6e-05,"LIB-3.0","LEU-COMP-THERM-028-018",0.9887823,"TEST3","CODE-4.0"
"629",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-028-019",0.9880893,"TEST3","CODE-4.0"
"630",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-028-020",0.985941,"TEST3","CODE-4.0"
"631",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-035-001",0.9899703,"TEST3","CODE-4.0"
"632",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-035-002",0.9889209,"TEST3","CODE-4.0"
"633",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-035-003",0.9852876,"TEST3","CODE-4.0"
"634",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-039-001",0.9871488,"TEST3","CODE-4.0"
"635",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-039-002",0.9880893,"TEST3","CODE-4.0"
"636",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-039-003",0.9871587,"TEST3","CODE-4.0"
"637",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-039-004",0.9864261,"TEST3","CODE-4.0"
"638",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-039-005",0.987624,"TEST3","CODE-4.0"
"639",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-039-006",0.9872181,"TEST3","CODE-4.0"
"640",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-039-007",0.9871884,"TEST3","CODE-4.0"
"641",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-039-008",0.987129,"TEST3","CODE-4.0"
"642",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-039-009",0.9869013,"TEST3","CODE-4.0"
"643",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-039-010",0.9875448,"TEST3","CODE-4.0"
"644",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-042-001",0.9881784,"TEST3","CODE-4.0"
"645",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-042-002",0.9880596,"TEST3","CODE-4.0"
"646",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-042-003",0.9889803,"TEST3","CODE-4.0"
"647",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-042-004",0.9883962,"TEST3","CODE-4.0"
"648",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-042-005",0.989307,"TEST3","CODE-4.0"
"649",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-042-006",0.9893763,"TEST3","CODE-4.0"
"650",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-042-007",0.9877824,"TEST3","CODE-4.0"
"651","Detailed Model",6e-05,"LIB-3.0","LEU-COMP-THERM-060-001",0.9890001,"TEST3","CODE-4.0"
"652","Detailed Model",7e-05,"LIB-3.0","LEU-COMP-THERM-060-002",0.9875844,"TEST3","CODE-4.0"
"653","Detailed Model",6e-05,"LIB-3.0","LEU-COMP-THERM-060-003",0.9899307,"TEST3","CODE-4.0"
"654","Detailed Model",7e-05,"LIB-3.0","LEU-COMP-THERM-060-004",0.9893862,"TEST3","CODE-4.0"
"655","Detailed Model",7e-05,"LIB-3.0","LEU-COMP-THERM-060-005",0.9914256,"TEST3","CODE-4.0"
"656","Detailed Model",7e-05,"LIB-3.0","LEU-COMP-THERM-060-006",0.9787536,"TEST3","CODE-4.0"
"657",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-078-001",0.98802,"TEST3","CODE-4.0"
"658",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-078-002",0.9884754,"TEST3","CODE-4.0"
"659",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-078-003",0.9875052,"TEST3","CODE-4.0"
"660",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-078-004",0.9871983,"TEST3","CODE-4.0"
"661",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-078-005",0.9869112,"TEST3","CODE-4.0"
"662",NA,9e-05,"LIB-3.0","LEU-COMP-THERM-078-006",0.9861192,"TEST3","CODE-4.0"
"663",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-078-007",0.9879012,"TEST3","CODE-4.0"
"664",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-078-008",0.9872181,"TEST3","CODE-4.0"
"665",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-078-009",0.9865251,"TEST3","CODE-4.0"
"666",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-078-010",0.9852975,"TEST3","CODE-4.0"
"667",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-078-011",0.98802,"TEST3","CODE-4.0"
"668",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-078-012",0.9878418,"TEST3","CODE-4.0"
"669",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-078-013",0.9877923,"TEST3","CODE-4.0"
"670",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-078-014",0.9877131,"TEST3","CODE-4.0"
"671",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-078-015",0.9886734,"TEST3","CODE-4.0"
"672",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-079-001",0.9882279,"TEST3","CODE-4.0"
"673",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-079-002",0.9886239,"TEST3","CODE-4.0"
"674",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-079-003",0.9890694,"TEST3","CODE-4.0"
"675",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-079-004",0.9893664,"TEST3","CODE-4.0"
"676",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-079-005",0.9894753,"TEST3","CODE-4.0"
"677",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-079-006",0.9884754,"TEST3","CODE-4.0"
"678",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-079-007",0.9879309,"TEST3","CODE-4.0"
"679",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-079-008",0.9888219,"TEST3","CODE-4.0"
"680",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-079-009",0.9885744,"TEST3","CODE-4.0"
"681",NA,7e-05,"LIB-3.0","LEU-COMP-THERM-079-010",0.9895941,"TEST3","CODE-4.0"
"682",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-080-001",0.9858519,"TEST3","CODE-4.0"
"683",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-080-002",0.9864459,"TEST3","CODE-4.0"
"684",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-080-003",0.9866637,"TEST3","CODE-4.0"
"685",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-080-004",0.9863667,"TEST3","CODE-4.0"
"686",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-080-005",0.9862974,"TEST3","CODE-4.0"
"687",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-080-006",0.9856341,"TEST3","CODE-4.0"
"688",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-080-007",0.9876834,"TEST3","CODE-4.0"
"689",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-080-008",0.9871587,"TEST3","CODE-4.0"
"690",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-080-009",0.9865152,"TEST3","CODE-4.0"
"691",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-080-010",0.9858816,"TEST3","CODE-4.0"
"692",NA,8e-05,"LIB-3.0","LEU-COMP-THERM-080-011",0.9873171,"TEST3","CODE-4.0"
"693",NA,7e-05,"LIB-3.0","LEU-SOL-THERM-004-001",0.9903564,"TEST3","CODE-4.0"
"694",NA,7e-05,"LIB-3.0","LEU-SOL-THERM-004-002",0.9916335,"TEST3","CODE-4.0"
"695",NA,6e-05,"LIB-3.0","LEU-SOL-THERM-004-003",0.979704,"TEST3","CODE-4.0"
"696",NA,6e-05,"LIB-3.0","LEU-SOL-THERM-004-004",0.9919305,"TEST3","CODE-4.0"
"697",NA,6e-05,"LIB-3.0","LEU-SOL-THERM-004-005",0.9919404,"TEST3","CODE-4.0"
"698",NA,6e-05,"LIB-3.0","LEU-SOL-THERM-004-006",0.9910494,"TEST3","CODE-4.0"
"699",NA,5e-05,"LIB-3.0","LEU-SOL-THERM-004-007",0.9914256,"TEST3","CODE-4.0"
"700",NA,7e-05,"LIB-3.0","LEU-SOL-THERM-007-001",0.9850104,"TEST3","CODE-4.0"
"701",NA,7e-05,"LIB-3.0","LEU-SOL-THERM-007-002",0.9872478,"TEST3","CODE-4.0"
"702",NA,6e-05,"LIB-3.0","LEU-SOL-THERM-007-003",0.9860895,"TEST3","CODE-4.0"
"703",NA,6e-05,"LIB-3.0","LEU-SOL-THERM-007-004",0.9886536,"TEST3","CODE-4.0"
"704",NA,6e-05,"LIB-3.0","LEU-SOL-THERM-007-005",0.9875349,"TEST3","CODE-4.0"
"705",NA,6e-05,"LIB-3.0","LEU-SOL-THERM-020-001",0.9898911,"TEST3","CODE-4.0"
"706",NA,6e-05,"LIB-3.0","LEU-SOL-THERM-020-002",0.9895347,"TEST3","CODE-4.0"
"707",NA,5e-05,"LIB-3.0","LEU-SOL-THERM-020-003",0.9888714,"TEST3","CODE-4.0"
"708",NA,5e-05,"LIB-3.0","LEU-SOL-THERM-020-004",0.9900396,"TEST3","CODE-4.0"
"709",NA,6e-05,"LIB-3.0","LEU-SOL-THERM-021-001",0.9878913,"TEST3","CODE-4.0"
"710",NA,6e-05,"LIB-3.0","LEU-SOL-THERM-021-002",0.9882972,"TEST3","CODE-4.0"
"711",NA,5e-05,"LIB-3.0","LEU-SOL-THERM-021-003",0.9876042,"TEST3","CODE-4.0"
"712",NA,5e-05,"LIB-3.0","LEU-SOL-THERM-021-004",0.9894852,"TEST3","CODE-4.0"
"713",NA,5e-05,"LIB-3.0","MIX-COMP-FAST-001-001",0.9773874,"TEST3","CODE-4.0"
"714",NA,5e-05,"LIB-3.0","MIX-COMP-FAST-002-001",0.9757836,"TEST3","CODE-4.0"
"715",NA,5e-05,"LIB-3.0","MIX-COMP-FAST-003-001",0.972675,"TEST3","CODE-4.0"
"716",NA,6e-05,"LIB-3.0","MIX-COMP-FAST-004-001",0.9867825,"TEST3","CODE-4.0"
"717",NA,5e-05,"LIB-3.0","MIX-COMP-FAST-005-001",0.9773082,"TEST3","CODE-4.0"
"718",NA,5e-05,"LIB-3.0","MIX-COMP-FAST-006-001",0.9814266,"TEST3","CODE-4.0"
"719",NA,6e-05,"LIB-3.0","MIX-MET-FAST-001-001",0.9895149,"TEST3","CODE-4.0"
"720",NA,7e-05,"LIB-3.0","MIX-MET-FAST-002-001",0.9953064,"TEST3","CODE-4.0"
"721",NA,7e-05,"LIB-3.0","MIX-MET-FAST-002-002",0.9952074,"TEST3","CODE-4.0"
"722",NA,7e-05,"LIB-3.0","MIX-MET-FAST-002-003",0.9953361,"TEST3","CODE-4.0"
"723",NA,6e-05,"LIB-3.0","MIX-MET-FAST-003-001",0.9905841,"TEST3","CODE-4.0"
"724",NA,6e-05,"LIB-3.0","MIX-MET-FAST-004-001",0.9903168,"TEST3","CODE-4.0"
"725",NA,6e-05,"LIB-3.0","MIX-MET-FAST-004-002",0.9895248,"TEST3","CODE-4.0"
"726",NA,6e-05,"LIB-3.0","MIX-MET-FAST-005-001",0.9938016,"TEST3","CODE-4.0"
"727",NA,8e-05,"LIB-3.0","MIX-MET-FAST-007-001",0.9933462,"TEST3","CODE-4.0"
"728",NA,8e-05,"LIB-3.0","MIX-MET-FAST-007-002",0.9979299,"TEST3","CODE-4.0"
"729",NA,7e-05,"LIB-3.0","MIX-MET-FAST-007-003",0.9963063,"TEST3","CODE-4.0"
"730",NA,7e-05,"LIB-3.0","MIX-MET-FAST-007-004",0.9951777,"TEST3","CODE-4.0"
"731",NA,7e-05,"LIB-3.0","MIX-MET-FAST-007-005",0.9925938,"TEST3","CODE-4.0"
"732",NA,7e-05,"LIB-3.0","MIX-MET-FAST-007-006",0.9910296,"TEST3","CODE-4.0"
"733",NA,8e-05,"LIB-3.0","MIX-MET-FAST-007-007",0.9960786,"TEST3","CODE-4.0"
"734",NA,8e-05,"LIB-3.0","MIX-MET-FAST-007-008",0.9950094,"TEST3","CODE-4.0"
"735",NA,7e-05,"LIB-3.0","MIX-MET-FAST-007-009",0.995049,"TEST3","CODE-4.0"
